MGI Accession ID,Marker Symbol,EntrezGene ID,Ensembl Gene ID,HomoloGene ID
MGI:5499180,Pedm15,null,null,null
MGI:5499181,Pedm25,null,null,null
MGI:5499182,Pedm36,null,null,null
MGI:5499183,Pedm29,null,null,null
MGI:5499184,Pedm41,null,null,null
MGI:5499185,Pedm14,null,null,null
MGI:5499186,Pedm42,null,null,null
MGI:5499187,Pedm35,null,null,null
MGI:5499188,Pedm83,null,null,null
MGI:5499189,Pedm52,null,null,null
MGI:5499190,Pedm105,null,null,null
MGI:5499191,Quaver,null,null,null
MGI:5499471,Candy,null,null,null
MGI:5499473,Candy2,null,null,null
MGI:5499475,Candy3,null,null,null
MGI:5499477,Candy4,null,null,null
MGI:5502971,Gt(Ayu21-B137)Imeg,null,null,null
MGI:5504028,Gm26913,null,ENSMUSG00000098081,null
MGI:5504029,Gm26914,null,ENSMUSG00000098084,null
MGI:5504030,Gm26915,null,ENSMUSG00000098089,null
MGI:5504031,Gm26916,null,ENSMUSG00000098088,null
MGI:5504032,Gm26917,null,ENSMUSG00000097971,null
MGI:5504033,Gm26918,null,ENSMUSG00000097976,null
MGI:5504034,Gm26919,null,null,134227
MGI:5504035,Gm26920,null,ENSMUSG00000058447,null
MGI:5504037,Gm26922,null,ENSMUSG00000064621,null
MGI:5504038,Gm26923,null,ENSMUSG00000098173,null
MGI:5504039,Yam1,null,null,null
MGI:5504040,Gm26925,null,ENSMUSG00000098039,null
MGI:5504042,Gm26927,null,ENSMUSG00000098245,null
MGI:5504043,Gm26928,null,ENSMUSG00000098244,null
MGI:5504044,Gm26929,null,ENSMUSG00000098242,null
MGI:5504045,Gm26930,null,ENSMUSG00000102142,null
MGI:5504046,Gm26931,null,ENSMUSG00000098062,null
MGI:5504048,Gm26933,null,ENSMUSG00000097938,null
MGI:5504050,Gm26935,null,ENSMUSG00000098146,null
MGI:5504051,Gm26936,null,ENSMUSG00000098145,null
MGI:5504052,Gm26937,null,ENSMUSG00000098143,null
MGI:5504053,Gm26938,null,ENSMUSG00000098140,null
MGI:5504054,Gm26939,null,ENSMUSG00000097538,null
MGI:5504055,Gm26940,null,ENSMUSG00000092338,null
MGI:5504057,Gm26942,null,ENSMUSG00000098069,null
MGI:5504058,Gm26943,null,ENSMUSG00000098067,null
MGI:5504059,Gm26944,102635071,ENSMUSG00000098066,null
MGI:5504060,Gm26945,null,null,null
MGI:5504062,Gm26947,102640832,ENSMUSG00000098055,null
MGI:5504065,Gm26950,null,ENSMUSG00000097955,null
MGI:5504066,Gm26951,null,null,null
MGI:5504067,Gm26952,null,ENSMUSG00000097953,null
MGI:5504068,Gm26953,null,ENSMUSG00000097986,null
MGI:5504069,Gm26954,null,ENSMUSG00000098233,null
MGI:5504071,Gm26956,null,ENSMUSG00000098110,null
MGI:5504072,Gm26957,null,ENSMUSG00000098114,null
MGI:5504073,Gm26958,null,null,null
MGI:5504074,Gm26959,null,ENSMUSG00000098119,null
MGI:5504075,Gm26960,null,ENSMUSG00000098118,null
MGI:5504077,Gm26962,102632466,ENSMUSG00000098191,null
MGI:5504078,Gm26963,null,ENSMUSG00000098193,null
MGI:5504079,Gm26964,null,ENSMUSG00000098196,null
MGI:5504080,Gm26965,null,ENSMUSG00000097565,null
MGI:5504082,Gm26967,null,ENSMUSG00000098014,null
MGI:5504083,Gm26968,null,ENSMUSG00000097942,null
MGI:5504084,Gm26969,null,ENSMUSG00000098096,null
MGI:5504085,Gm26970,null,ENSMUSG00000097947,null
MGI:5504086,Gm26971,null,ENSMUSG00000097983,null
MGI:5504087,Gm26972,105246467,ENSMUSG00000097980,null
MGI:5504088,Gm26973,102631560,ENSMUSG00000098172,null
MGI:5504089,Gm26974,102632268,ENSMUSG00000098160,null
MGI:5504090,Platr11,102635911,ENSMUSG00000098161,null
MGI:5504091,Gm26976,115487374,ENSMUSG00000098162,null
MGI:5504092,Gm26977,null,ENSMUSG00000098165,null
MGI:5504093,Gm26978,null,ENSMUSG00000098166,null
MGI:5504094,Gm26979,null,ENSMUSG00000098045,null
MGI:5504095,Gm26980,null,ENSMUSG00000098043,null
MGI:5504096,Gm26981,null,ENSMUSG00000098041,null
MGI:5504097,Gm26982,null,ENSMUSG00000097994,null
MGI:5504098,Gm26983,108167612,ENSMUSG00000098201,null
MGI:5504099,Gm26984,null,ENSMUSG00000098204,null
MGI:5504103,Gm26988,null,ENSMUSG00000098139,null
MGI:5504104,Gm26989,100502916,ENSMUSG00000098131,null
MGI:5504106,Gm26991,105245676,ENSMUSG00000097199,null
MGI:5504107,Gm26992,null,ENSMUSG00000098078,null
MGI:5504108,Gm26993,null,ENSMUSG00000098074,null
MGI:5504109,Gm26994,102640845,ENSMUSG00000098075,null
MGI:5504110,Gm26995,102632154,ENSMUSG00000098072,null
MGI:5504111,Gm26996,null,ENSMUSG00000107519,null
MGI:5504114,Gm26999,null,null,null
MGI:5504115,Gm27000,null,ENSMUSG00000097961,null
MGI:5504116,Gm27001,null,ENSMUSG00000097963,null
MGI:5504117,Gm27002,null,ENSMUSG00000097967,null
MGI:5504118,Gm27003,null,ENSMUSG00000098024,null
MGI:5504119,Gm27004,null,ENSMUSG00000098027,null
MGI:5504120,Gm27005,null,ENSMUSG00000098103,null
MGI:5504121,Gm27006,null,ENSMUSG00000098101,null
MGI:5504122,Gm27007,null,ENSMUSG00000098107,null
MGI:5504123,Gm27008,102639188,ENSMUSG00000098108,null
MGI:5504125,Gm27010,null,ENSMUSG00000098183,null
MGI:5504126,Gm27011,115486886,ENSMUSG00000098184,null
MGI:5504127,Gm27012,null,null,null
MGI:5504128,Gm27013,null,ENSMUSG00000098025,null
MGI:5504129,Gm27014,null,ENSMUSG00000098026,null
MGI:5504130,Gm27015,null,null,null
MGI:5504131,Gm27016,null,ENSMUSG00000097992,null
MGI:5504132,Gm27017,null,ENSMUSG00000097997,null
MGI:5504133,Gm27018,null,ENSMUSG00000097175,null
MGI:5504134,Gm27019,null,ENSMUSG00000097998,null
MGI:5504136,Gm27021,105734727,ENSMUSG00000097919,null
MGI:5504137,Gm27022,null,ENSMUSG00000098155,null
MGI:5504138,Gm27023,null,ENSMUSG00000098156,null
MGI:5504139,Gm27024,null,ENSMUSG00000098153,null
MGI:5504140,Gm27025,null,ENSMUSG00000098152,null
MGI:5504141,Gm27026,null,ENSMUSG00000098000,null
MGI:5504142,Gm27027,null,ENSMUSG00000098004,null
MGI:5504143,Gm27028,null,ENSMUSG00000097970,null
MGI:5504144,Gm27029,null,ENSMUSG00000097239,null
MGI:5504145,Gm27030,null,ENSMUSG00000098221,null
MGI:5504146,Gm27031,null,null,null
MGI:5504147,Gm27032,null,ENSMUSG00000098051,null
MGI:5504148,Gm27033,null,ENSMUSG00000098053,null
MGI:5504149,Gm27034,null,ENSMUSG00000098059,null
MGI:5504151,Gm27036,null,ENSMUSG00000098124,null
MGI:5504152,Gm27037,null,ENSMUSG00000098126,null
MGI:5504153,Gm27038,null,ENSMUSG00000098121,null
MGI:5504154,Gm27039,null,ENSMUSG00000098122,null
MGI:5504155,Gm27040,null,ENSMUSG00000098129,null
MGI:5504157,Gm27042,102636239,ENSMUSG00000097792,null
MGI:5504158,Gm27043,null,ENSMUSG00000098218,null
MGI:5504159,Gm27044,null,ENSMUSG00000098213,null
MGI:5504160,Gm27045,null,ENSMUSG00000098211,null
MGI:5504161,Gm27046,null,ENSMUSG00000098217,null
MGI:5504162,Gm27047,null,ENSMUSG00000098214,null
MGI:5504163,Gm27048,null,ENSMUSG00000098001,null
MGI:5505415,m2Bei,null,null,null
MGI:5505432,m3Bei,null,null,null
MGI:5505440,m5Bei,null,null,null
MGI:5505469,m8Bei,null,null,null
MGI:5505487,m9Bei,null,null,null
MGI:5505533,m12Bei,null,null,null
MGI:5508004,Gm27053,null,null,null
MGI:5508005,Gm27054,null,null,null
MGI:5508006,Gm27055,null,null,null
MGI:5508007,Gm27056,null,null,null
MGI:5508008,Gm27057,null,null,null
MGI:5508009,Gm27058,null,null,null
MGI:5508010,Gm27059,null,null,null
MGI:5508011,Gm27060,null,null,null
MGI:5508012,Gm27061,null,null,null
MGI:5508013,Gm27062,null,null,null
MGI:5508014,Gm27063,null,null,null
MGI:5508015,Gm27064,null,null,null
MGI:5508016,Gm27065,null,null,null
MGI:5508017,Gm27066,null,null,null
MGI:5508018,Gm27067,null,null,null
MGI:5508019,Gm27068,null,null,null
MGI:5508020,Gm27069,null,null,null
MGI:5508021,Gm27070,null,null,null
MGI:5508022,Gm27071,null,null,null
MGI:5508023,Gm27072,null,null,null
MGI:5508024,Gm27073,null,null,null
MGI:5508025,Gm27074,null,null,null
MGI:5508026,Gm27075,null,null,null
MGI:5508027,Gm27076,null,null,null
MGI:5508028,Gm27077,null,null,null
MGI:5508029,Gm27078,null,null,null
MGI:5508030,Gm27079,null,null,null
MGI:5508031,Gm27080,null,null,null
MGI:5508032,Gm27081,null,null,null
MGI:5508033,Gm27082,null,null,null
MGI:5508034,Gm27083,null,null,null
MGI:5508035,Gm27084,null,null,null
MGI:5508036,Gm27085,null,null,null
MGI:5508037,Gm27086,null,null,null
MGI:5508038,Gm27087,null,null,null
MGI:5508039,Gm27088,null,null,null
MGI:5508040,Gm27089,null,null,null
MGI:5508041,Gm27090,null,null,null
MGI:5508042,Gm27091,null,null,null
MGI:5508043,Gm27092,null,null,null
MGI:5508044,Gm27093,null,null,null
MGI:5508045,Gm27094,null,null,null
MGI:5508046,Gm27095,null,null,null
MGI:5508047,Gm27096,null,null,null
MGI:5508048,Gm27097,null,null,null
MGI:5508049,Gm27098,null,null,null
MGI:5508050,Gm27099,null,null,null
MGI:5508051,Gm27100,null,null,null
MGI:5508052,Gm27101,null,null,null
MGI:5508053,Gm27102,null,null,null
MGI:5508054,Gm27103,null,null,null
MGI:5508055,Gm27104,null,null,null
MGI:5508056,Gm27105,null,null,null
MGI:5508057,Gm27106,null,null,null
MGI:5508058,Gm27107,null,null,null
MGI:5508059,Gm27108,null,null,null
MGI:5508060,Gm27109,null,null,null
MGI:5508061,Gm27110,null,null,null
MGI:5508062,Gm27111,null,null,null
MGI:5508063,Gm27112,null,null,null
MGI:5508064,Gm27113,null,null,null
MGI:5508065,Gm27114,null,null,null
MGI:5508066,Gm27115,null,null,null
MGI:5508067,Gm27116,null,null,null
MGI:5508068,Gm27117,null,null,null
MGI:5508069,Gm27118,null,null,null
MGI:5508070,Gm27119,null,null,null
MGI:5508071,Gm27120,null,null,null
MGI:5508072,Gm27121,null,null,null
MGI:5508073,Gm27122,null,null,null
MGI:5508074,Gm27123,null,null,null
MGI:5508075,Gm27124,null,null,null
MGI:5508076,Gm27125,null,null,null
MGI:5508077,Gm27126,null,null,null
MGI:5508078,Gm27127,null,null,null
MGI:5508079,Gm27128,null,null,null
MGI:5508080,Gm27129,null,null,null
MGI:5508081,Gm27130,null,null,null
MGI:5508082,Gm27131,null,null,null
MGI:5508083,Gm27132,null,null,null
MGI:5508084,Gm27133,null,null,null
MGI:5508085,Gm27134,null,null,null
MGI:5508086,Gm27135,null,null,null
MGI:5508087,Gm27136,null,null,null
MGI:5508088,Gm27137,null,null,null
MGI:5508089,Gm27138,null,null,null
MGI:5508090,Gm27139,null,null,null
MGI:5508091,Gm27140,null,null,null
MGI:5508092,Gm27141,null,null,null
MGI:5508093,Gm27142,null,null,null
MGI:5508094,Gm27143,null,null,null
MGI:5508095,Gm27144,null,null,null
MGI:5508096,Gm27145,null,null,null
MGI:5508097,Gm27146,null,null,null
MGI:5508098,Gm27147,null,null,null
MGI:5508527,Ggnbp2os,102635561,null,null
MGI:5508529,Galont,null,null,null
MGI:5508531,Erytha,null,null,null
MGI:5510537,Tal44H,null,null,null
MGI:5510732,Ak6,102216272,ENSMUSG00000078941,5540
MGI:5510741,m1Anu,null,null,null
MGI:5510744,m2Anu,null,null,null
MGI:5510747,m3Anu,null,null,null
MGI:5510750,m4Anu,null,null,null
MGI:5510753,m5Anu,null,null,null
MGI:5510757,m6Anu,null,null,null
MGI:5510761,m7Anu,null,null,null
MGI:5510764,m8Anu,null,null,null
MGI:5510767,m9Anu,null,null,null
MGI:5510770,m10Anu,null,null,null
MGI:5510833,Esp22,null,ENSMUSG00000117311,null
MGI:5512717,Panct3,null,null,null
MGI:5515436,M54b,null,null,null
MGI:5515439,M241b,null,null,null
MGI:5515442,M369b,null,null,null
MGI:5515445,M412b,null,null,null
MGI:5515448,M624b,null,null,null
MGI:5515451,M876b,null,null,null
MGI:5515454,M1073b,null,null,null
MGI:5515457,M1185b,null,null,null
MGI:5515460,M1616b,null,null,null
MGI:5515463,M1645b,null,null,null
MGI:5516003,b2b2153.1Clo,null,null,null
MGI:5516005,b2b2153.2Clo,null,null,null
MGI:5516029,Lbhd1,102308570,ENSMUSG00000096740,75203
MGI:5517546,Scs,null,null,null
MGI:5520991,Gm27148,null,ENSMUSG00000099064,null
MGI:5520992,Gm27149,null,ENSMUSG00000098426,null
MGI:5520993,Gm27150,null,ENSMUSG00000098945,null
MGI:5520994,Gm27151,102641617,ENSMUSG00000098739,null
MGI:5520995,Gm27152,null,ENSMUSG00000099313,null
MGI:5520996,Gm27153,null,ENSMUSG00000099013,null
MGI:5520997,Gtpbp4-ps5,null,ENSMUSG00000098561,null
MGI:5520998,Gm27155,null,ENSMUSG00000099239,null
MGI:5520999,Gm27156,null,ENSMUSG00000098335,null
MGI:5521001,Gm27158,null,ENSMUSG00000098333,null
MGI:5521002,Gm27159,null,ENSMUSG00000099020,null
MGI:5521003,Gm27160,null,ENSMUSG00000098949,null
MGI:5521004,Gm27161,null,ENSMUSG00000098909,null
MGI:5521005,Gm27162,330917,ENSMUSG00000099025,null
MGI:5521006,Gm27163,null,ENSMUSG00000098796,null
MGI:5521007,Gm27164,null,ENSMUSG00000098358,null
MGI:5521008,Gm27165,null,ENSMUSG00000099256,null
MGI:5521009,Gm27166,102634550,ENSMUSG00000098519,null
MGI:5521010,Gm27167,null,ENSMUSG00000098534,null
MGI:5521011,Gm27168,null,ENSMUSG00000099162,null
MGI:5521012,Gm27169,null,ENSMUSG00000098257,null
MGI:5521013,Ranbp2-ps4,null,ENSMUSG00000098469,null
MGI:5521014,Obox4-ps1,106780807,ENSMUSG00000098290,null
MGI:5521015,Obox4-ps2,106780808,ENSMUSG00000098741,null
MGI:5521016,Ranbp2-ps8,null,ENSMUSG00000098278,null
MGI:5521017,Gm27174,null,ENSMUSG00000098784,null
MGI:5521018,Gm27175,null,ENSMUSG00000099315,null
MGI:5521019,Gm27176,null,ENSMUSG00000099027,null
MGI:5521020,Gm27177,102636146,ENSMUSG00000098975,null
MGI:5521021,Gm27178,null,ENSMUSG00000098438,null
MGI:5521022,Gm27179,null,ENSMUSG00000098773,null
MGI:5521023,Obox4-ps3,106780809,ENSMUSG00000099242,null
MGI:5521024,Ranbp2-ps10,null,ENSMUSG00000098386,null
MGI:5521025,Ranbp2-ps9,null,ENSMUSG00000098861,null
MGI:5521026,Bsph2-ps,null,ENSMUSG00000098644,null
MGI:5521027,Gm27184,null,ENSMUSG00000098447,null
MGI:5521028,Gm27185,null,ENSMUSG00000099057,null
MGI:5521029,Gm27186,null,ENSMUSG00000098468,null
MGI:5521030,Gm27187,null,ENSMUSG00000099201,null
MGI:5521031,Gm27188,105243451,ENSMUSG00000099190,null
MGI:5521032,Gm27189,null,ENSMUSG00000098748,null
MGI:5521033,Gm27190,null,ENSMUSG00000098421,null
MGI:5521034,Gm27191,null,ENSMUSG00000098311,null
MGI:5521035,Gm27192,null,ENSMUSG00000087133,null
MGI:5521036,Gm27193,null,ENSMUSG00000099120,null
MGI:5521037,Gm27194,null,ENSMUSG00000098292,null
MGI:5521038,Gm27195,null,ENSMUSG00000098515,null
MGI:5521039,Gm27196,null,ENSMUSG00000098977,null
MGI:5521040,Gm27197,102639358,ENSMUSG00000098383,null
MGI:5521041,Gm27198,102634658,ENSMUSG00000098630,null
MGI:5521042,Gm27199,102634302,ENSMUSG00000098649,null
MGI:5521043,Gm27200,null,ENSMUSG00000098729,null
MGI:5521044,Gm27201,null,ENSMUSG00000098645,null
MGI:5521045,Gm27202,null,ENSMUSG00000098424,null
MGI:5521046,Gm27203,null,ENSMUSG00000098471,null
MGI:5521047,Gm27204,102635951,ENSMUSG00000098294,null
MGI:5521049,Gm27206,null,ENSMUSG00000098889,null
MGI:5521050,Gm27207,null,ENSMUSG00000098768,null
MGI:5521051,Gm27208,null,ENSMUSG00000098391,null
MGI:5521052,Gm27209,null,ENSMUSG00000098620,null
MGI:5521053,Gm27210,null,ENSMUSG00000098668,null
MGI:5521054,Gm27211,102636126,ENSMUSG00000098875,null
MGI:5521055,Ranbp2-ps1,null,ENSMUSG00000098520,null
MGI:5521056,Crs-ps,null,ENSMUSG00000107673,null
MGI:5521057,Ranbp2-ps7,null,ENSMUSG00000098744,null
MGI:5521058,Ranbp2-ps6,null,ENSMUSG00000099298,null
MGI:5521059,Gm27216,105243469,ENSMUSG00000098747,null
MGI:5521060,Gm27217,108168350,ENSMUSG00000098552,null
MGI:5521061,Gm27218,null,ENSMUSG00000099274,null
MGI:5521062,Gm27219,101056044,ENSMUSG00000098985,null
MGI:5521063,Gm27220,null,ENSMUSG00000099220,null
MGI:5521064,Gm27221,null,ENSMUSG00000098270,null
MGI:5521065,Gm27222,115488277,ENSMUSG00000098248,null
MGI:5521066,Gm27223,null,ENSMUSG00000098255,null
MGI:5521067,Gm27224,null,ENSMUSG00000098685,null
MGI:5521068,Gm27225,null,ENSMUSG00000098935,null
MGI:5521069,Gm27226,null,ENSMUSG00000098429,null
MGI:5521070,Gm27227,102638853,ENSMUSG00000099016,null
MGI:5521071,Gm27228,null,ENSMUSG00000099276,null
MGI:5521072,Zfp-ps,null,ENSMUSG00000099055,null
MGI:5521073,Gm27230,102635569,ENSMUSG00000098959,null
MGI:5521074,Gm27231,null,ENSMUSG00000098778,null
MGI:5521075,Gm27232,null,ENSMUSG00000098573,null
MGI:5521076,Gm27233,null,ENSMUSG00000098272,null
MGI:5521077,Gm27234,null,ENSMUSG00000098894,null
MGI:5521078,Gm27235,null,ENSMUSG00000098847,null
MGI:5521079,Gm27236,null,ENSMUSG00000098707,null
MGI:5521080,Gm27237,null,null,null
MGI:5521081,Gm27238,null,null,null
MGI:5521082,Gm27239,102641244,ENSMUSG00000098720,null
MGI:5521083,Gm27240,null,ENSMUSG00000098843,null
MGI:5521084,Gm27241,null,ENSMUSG00000099051,null
MGI:5521085,Gm27242,102632843,ENSMUSG00000099054,null
MGI:5521086,Gm27243,102633477,ENSMUSG00000099150,null
MGI:5521087,Gm27244,null,ENSMUSG00000098800,null
MGI:5521088,Gm27245,null,ENSMUSG00000098924,null
MGI:5521089,Gm27246,102637261,ENSMUSG00000098684,null
MGI:5521091,Gm27248,null,ENSMUSG00000099188,null
MGI:5521092,Gm27249,null,ENSMUSG00000098420,null
MGI:5521093,Gtpbp4-ps3,null,ENSMUSG00000099056,null
MGI:5521094,Gm27251,null,null,null
MGI:5521095,Gm27252,102634962,ENSMUSG00000098708,null
MGI:5521096,Gm27253,null,ENSMUSG00000098340,null
MGI:5521097,Gm27254,null,ENSMUSG00000099019,null
MGI:5521098,Gm27255,null,ENSMUSG00000098801,null
MGI:5521099,Gtpbp4-ps2,null,ENSMUSG00000098309,null
MGI:5521100,Gtpbp4-ps1,null,ENSMUSG00000098330,null
MGI:5521101,Obox4-ps39,106780823,ENSMUSG00000099198,null
MGI:5521102,Ranbp2-ps3,null,ENSMUSG00000098564,null
MGI:5521103,Gtpbp4-ps4,null,ENSMUSG00000098382,null
MGI:5521104,Ranbp2-ps5,null,ENSMUSG00000099087,null
MGI:5522708,Esp5,102577427,ENSMUSG00000117190,136357
MGI:5527558,Tl5,null,null,null
MGI:5529083,Gm44501,102577428,ENSMUSG00000090897,136357
MGI:5530644,Mir6341,102465961,ENSMUSG00000098555,null
MGI:5530645,Gm27263,null,ENSMUSG00000098479,null
MGI:5530646,Gm27264,null,null,null
MGI:5530647,Gm27265,null,ENSMUSG00000099252,null
MGI:5530648,Gm27266,null,ENSMUSG00000099255,null
MGI:5530649,Mir7030,102465623,ENSMUSG00000099254,null
MGI:5530650,Mir6342,102465174,ENSMUSG00000099257,null
MGI:5530651,Mir6922,102465556,ENSMUSG00000099259,null
MGI:5530652,Mir7047,102465634,ENSMUSG00000099258,null
MGI:5530653,Gm27271,null,ENSMUSG00000098328,null
MGI:5530654,Mir6966,102466776,ENSMUSG00000098329,null
MGI:5530655,Mir7087,102465659,ENSMUSG00000098327,null
MGI:5530656,Mir7048,102466794,ENSMUSG00000098325,null
MGI:5530657,Gm27275,null,ENSMUSG00000098323,null
MGI:5530659,Mir7049,102466795,ENSMUSG00000098558,null
MGI:5530660,Mir7079,102465654,ENSMUSG00000098550,null
MGI:5530661,Mir3569,102465774,ENSMUSG00000098553,null
MGI:5530662,Gm27280,null,ENSMUSG00000098484,null
MGI:5530663,Mir6387,102465204,ENSMUSG00000098480,null
MGI:5530664,Mir6354,102466632,ENSMUSG00000098829,null
MGI:5530665,Gm27283,null,ENSMUSG00000098828,null
MGI:5530666,Gm27284,null,ENSMUSG00000098820,null
MGI:5530667,Gm27285,null,ENSMUSG00000098825,null
MGI:5530668,Gm27286,null,ENSMUSG00000098793,null
MGI:5530669,Mir6942,102465568,ENSMUSG00000098790,null
MGI:5530670,Gm27288,null,ENSMUSG00000098798,null
MGI:5530671,Gm27289,null,ENSMUSG00000099049,null
MGI:5530672,Mir7066,102465646,ENSMUSG00000099042,null
MGI:5530673,Mir7022,102465619,ENSMUSG00000099043,null
MGI:5530674,Mir6374,102465194,ENSMUSG00000099045,null
MGI:5530675,Mir7029,102466790,ENSMUSG00000099047,null
MGI:5530676,Gm27294,null,null,null
MGI:5530677,Gm27295,null,ENSMUSG00000098604,null
MGI:5530678,Mir6360,102465185,ENSMUSG00000098607,null
MGI:5530679,Gm27297,null,ENSMUSG00000098601,null
MGI:5530680,Mir6929,102465560,ENSMUSG00000098600,null
MGI:5530681,Gm27299,null,ENSMUSG00000098618,null
MGI:5530682,Gm27300,null,ENSMUSG00000098617,null
MGI:5530683,Gm27301,null,ENSMUSG00000098614,null
MGI:5530684,Mir6241,102465149,ENSMUSG00000098612,null
MGI:5530685,Mir6931,102466988,ENSMUSG00000098613,null
MGI:5530686,Mir6343,102465175,ENSMUSG00000098611,null
MGI:5530687,Mir6969,102465585,ENSMUSG00000099152,null
MGI:5530688,Gm27306,null,ENSMUSG00000099154,null
MGI:5530689,Mir6971,102466777,ENSMUSG00000098458,null
MGI:5530690,Gm27308,null,ENSMUSG00000098459,null
MGI:5530691,Mir7032,102465625,ENSMUSG00000098454,null
MGI:5530692,Mir6997,102465603,ENSMUSG00000098453,null
MGI:5530693,Mir6541,102465311,ENSMUSG00000098858,null
MGI:5530694,Mir6923,102466766,ENSMUSG00000098855,null
MGI:5530695,Gm27313,null,ENSMUSG00000098757,null
MGI:5530696,Mir7672,102465773,ENSMUSG00000098751,null
MGI:5530697,Gm27315,null,ENSMUSG00000098697,null
MGI:5530698,Gm27316,null,ENSMUSG00000098690,null
MGI:5530699,Gm27317,null,ENSMUSG00000098691,null
MGI:5530700,Mir7076,102466993,ENSMUSG00000099129,null
MGI:5530701,Mir6382,102465963,ENSMUSG00000099128,null
MGI:5530702,Gm27320,null,ENSMUSG00000099127,null
MGI:5530703,Gm27321,115489123,ENSMUSG00000099126,null
MGI:5530704,Gm27322,null,ENSMUSG00000099125,null
MGI:5530705,Mir8117,102465903,ENSMUSG00000099124,null
MGI:5530706,Mir6965,102465582,ENSMUSG00000099123,null
MGI:5530707,Gm27325,null,ENSMUSG00000093208,null
MGI:5530708,Gm27326,null,ENSMUSG00000098813,null
MGI:5530709,Mir6364,102465188,ENSMUSG00000098675,null
MGI:5530710,Mir6359,102466633,ENSMUSG00000098676,null
MGI:5530711,Mir7220,102465703,ENSMUSG00000098247,null
MGI:5530712,Gm27330,null,ENSMUSG00000098249,null
MGI:5530713,Gm27331,null,ENSMUSG00000098722,null
MGI:5530714,Gm27332,null,ENSMUSG00000098723,null
MGI:5530715,Mir6357,102466152,ENSMUSG00000098721,null
MGI:5530716,Mir6417,102466648,ENSMUSG00000098726,null
MGI:5530717,Gm27335,null,ENSMUSG00000098725,null
MGI:5530718,Gm27336,null,ENSMUSG00000098728,null
MGI:5530719,Gm27337,null,ENSMUSG00000099099,null
MGI:5530720,Mir7000,102466783,ENSMUSG00000099093,null
