NAME,DESCRIPTION,GENE_SYMBOL,GENE_TITLE,SCORE
SLC13A2,solute carrier family 13 member 2 [Source:HGNC Symbol;Acc:HGNC:10917],null,null,-0.8438808
EDN3,endothelin 3 [Source:HGNC Symbol;Acc:HGNC:3178],null,null,-0.8441205
PPP1R11,protein phosphatase 1 regulatory inhibitor subunit 11 [Source:HGNC Symbol;Acc:HGNC:9285],null,null,-0.8442971
POP5,"POP5 homolog, ribonuclease P/MRP subunit [Source:HGNC Symbol;Acc:HGNC:17689]",null,null,-0.84477806
EBNA1BP2,EBNA1 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:15531],null,null,-0.8451603
PCGF1,polycomb group ring finger 1 [Source:HGNC Symbol;Acc:HGNC:17615],null,null,-0.845206
TRIM34,tripartite motif containing 34 [Source:HGNC Symbol;Acc:HGNC:10063],null,null,-0.84606975
DFFB,DNA fragmentation factor subunit beta [Source:HGNC Symbol;Acc:HGNC:2773],null,null,-0.846074
MED11,mediator complex subunit 11 [Source:HGNC Symbol;Acc:HGNC:32687],null,null,-0.84760255
TRADD,TNFRSF1A associated via death domain [Source:HGNC Symbol;Acc:HGNC:12030],null,null,-0.8478965
PSTPIP1,proline-serine-threonine phosphatase interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:9580],null,null,-0.84793866
DEDD2,death effector domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24450],null,null,-0.84891766
METTL6,methyltransferase like 6 [Source:HGNC Symbol;Acc:HGNC:28343],null,null,-0.848976
RBM45,RNA binding motif protein 45 [Source:HGNC Symbol;Acc:HGNC:24468],null,null,-0.8492023
SH3GLB2,"SH3 domain containing GRB2 like, endophilin B2 [Source:HGNC Symbol;Acc:HGNC:10834]",null,null,-0.8500548
HPF1,histone PARylation factor 1 [Source:HGNC Symbol;Acc:HGNC:26051],null,null,-0.8508284
TMEM88B,transmembrane protein 88B [Source:HGNC Symbol;Acc:HGNC:37099],null,null,-0.8511579
SPDEF,SAM pointed domain containing ETS transcription factor [Source:HGNC Symbol;Acc:HGNC:17257],null,null,-0.8519726
IGSF5,immunoglobulin superfamily member 5 [Source:HGNC Symbol;Acc:HGNC:5952],null,null,-0.8520543
MGST2,microsomal glutathione S-transferase 2 [Source:HGNC Symbol;Acc:HGNC:7063],null,null,-0.85208356
GADD45B,growth arrest and DNA damage inducible beta [Source:HGNC Symbol;Acc:HGNC:4096],null,null,-0.85218513
STK16,serine/threonine kinase 16 [Source:HGNC Symbol;Acc:HGNC:11394],null,null,-0.8522263
MTERF2,mitochondrial transcription termination factor 2 [Source:HGNC Symbol;Acc:HGNC:30779],null,null,-0.852307
HNRNPC,heterogeneous nuclear ribonucleoprotein C [Source:HGNC Symbol;Acc:HGNC:5035],null,null,-0.85239625
MTRES1,mitochondrial transcription rescue factor 1 [Source:HGNC Symbol;Acc:HGNC:17971],null,null,-0.85278285
CENPX,centromere protein X [Source:HGNC Symbol;Acc:HGNC:11422],null,null,-0.8533944
CALML4,calmodulin like 4 [Source:HGNC Symbol;Acc:HGNC:18445],null,null,-0.85351104
COPRS,coordinator of PRMT5 and differentiation stimulator [Source:HGNC Symbol;Acc:HGNC:28848],null,null,-0.8537976
ZCCHC9,zinc finger CCHC-type containing 9 [Source:HGNC Symbol;Acc:HGNC:25424],null,null,-0.854009
PAXBP1,PAX3 and PAX7 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:13579],null,null,-0.85408545
ADAM33,ADAM metallopeptidase domain 33 [Source:HGNC Symbol;Acc:HGNC:15478],null,null,-0.85487086
PRDX5,peroxiredoxin 5 [Source:HGNC Symbol;Acc:HGNC:9355],null,null,-0.8550293
KATNA1,katanin catalytic subunit A1 [Source:HGNC Symbol;Acc:HGNC:6216],null,null,-0.85514337
SMOX,spermine oxidase [Source:HGNC Symbol;Acc:HGNC:15862],null,null,-0.85549074
RASSF7,Ras association domain family member 7 [Source:HGNC Symbol;Acc:HGNC:1166],null,null,-0.8556037
MOCS2,molybdenum cofactor synthesis 2 [Source:HGNC Symbol;Acc:HGNC:7193],null,null,-0.8556148
GTF2E2,general transcription factor IIE subunit 2 [Source:HGNC Symbol;Acc:HGNC:4651],null,null,-0.85565954
TBC1D10A,TBC1 domain family member 10A [Source:HGNC Symbol;Acc:HGNC:23609],null,null,-0.85568726
PPP1R15A,protein phosphatase 1 regulatory subunit 15A [Source:HGNC Symbol;Acc:HGNC:14375],null,null,-0.8558698
SAPCD1,suppressor APC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13938],null,null,-0.8559342
ING4,inhibitor of growth family member 4 [Source:HGNC Symbol;Acc:HGNC:19423],null,null,-0.8565941
HSBP1L1,heat shock factor binding protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:37243],null,null,-0.85673773
ACBD4,acyl-CoA binding domain containing 4 [Source:HGNC Symbol;Acc:HGNC:23337],null,null,-0.856753
SLC25A38,solute carrier family 25 member 38 [Source:HGNC Symbol;Acc:HGNC:26054],null,null,-0.85683626
GABRR2,gamma-aminobutyric acid type A receptor rho2 subunit [Source:HGNC Symbol;Acc:HGNC:4091],null,null,-0.8570952
BTBD17,BTB domain containing 17 [Source:HGNC Symbol;Acc:HGNC:33758],null,null,-0.8578663
MED30,mediator complex subunit 30 [Source:HGNC Symbol;Acc:HGNC:23032],null,null,-0.85821444
LENG1,leukocyte receptor cluster member 1 [Source:HGNC Symbol;Acc:HGNC:15502],null,null,-0.85957515
ZNF780B,zinc finger protein 780B [Source:HGNC Symbol;Acc:HGNC:33109],null,null,-0.85957575
NHP2,NHP2 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:14377],null,null,-0.8602474
DEPDC7,DEP domain containing 7 [Source:HGNC Symbol;Acc:HGNC:29899],null,null,-0.86068994
MRPL11,mitochondrial ribosomal protein L11 [Source:HGNC Symbol;Acc:HGNC:14042],null,null,-0.8607074
COA8,cytochrome c oxidase assembly factor 8 [Source:HGNC Symbol;Acc:HGNC:20492],null,null,-0.8608417
PSMA7,proteasome 20S subunit alpha 7 [Source:HGNC Symbol;Acc:HGNC:9536],null,null,-0.8609009
UBE2S,ubiquitin conjugating enzyme E2 S [Source:HGNC Symbol;Acc:HGNC:17895],null,null,-0.8609108
H2AJ,H2A.J histone [Source:HGNC Symbol;Acc:HGNC:14456],null,null,-0.860931
DUT,deoxyuridine triphosphatase [Source:HGNC Symbol;Acc:HGNC:3078],null,null,-0.86140454
PPP3CC,protein phosphatase 3 catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:9316],null,null,-0.86147064
SDR39U1,short chain dehydrogenase/reductase family 39U member 1 [Source:HGNC Symbol;Acc:HGNC:20275],null,null,-0.8615813
CARD14,caspase recruitment domain family member 14 [Source:HGNC Symbol;Acc:HGNC:16446],null,null,-0.861923
CARD19,caspase recruitment domain family member 19 [Source:HGNC Symbol;Acc:HGNC:28148],null,null,-0.8623069
TOMM5,translocase of outer mitochondrial membrane 5 [Source:HGNC Symbol;Acc:HGNC:31369],null,null,-0.86234426
ATP6V0B,ATPase H+ transporting V0 subunit b [Source:HGNC Symbol;Acc:HGNC:861],null,null,-0.8628127
MRPS26,mitochondrial ribosomal protein S26 [Source:HGNC Symbol;Acc:HGNC:14045],null,null,-0.863058
WRAP53,WD repeat containing antisense to TP53 [Source:HGNC Symbol;Acc:HGNC:25522],null,null,-0.86336106
GALE,UDP-galactose-4-epimerase [Source:HGNC Symbol;Acc:HGNC:4116],null,null,-0.8634043
IFT20,intraflagellar transport 20 [Source:HGNC Symbol;Acc:HGNC:30989],null,null,-0.8638199
FAM156B,family with sequence similarity 156 member B [Source:HGNC Symbol;Acc:HGNC:31962],null,null,-0.86404085
FAM174C,family with sequence similarity 174 member C [Source:HGNC Symbol;Acc:HGNC:26073],null,null,-0.864508
RWDD2B,RWD domain containing 2B [Source:HGNC Symbol;Acc:HGNC:1302],null,null,-0.8653612
FAM118B,family with sequence similarity 118 member B [Source:HGNC Symbol;Acc:HGNC:26110],null,null,-0.8656371
TXN2,thioredoxin 2 [Source:HGNC Symbol;Acc:HGNC:17772],null,null,-0.8662454
EXOG,exo/endonuclease G [Source:HGNC Symbol;Acc:HGNC:3347],null,null,-0.86626583
C19orf33,chromosome 19 open reading frame 33 [Source:HGNC Symbol;Acc:HGNC:16668],null,null,-0.8663195
MAD2L1BP,MAD2L1 binding protein [Source:HGNC Symbol;Acc:HGNC:21059],null,null,-0.8681207
ZC3H7A,zinc finger CCCH-type containing 7A [Source:HGNC Symbol;Acc:HGNC:30959],null,null,-0.8685003
CCNL1,cyclin L1 [Source:HGNC Symbol;Acc:HGNC:20569],null,null,-0.86987174
EXOSC7,exosome component 7 [Source:HGNC Symbol;Acc:HGNC:28112],null,null,-0.869905
B3GAT3,"beta-1,3-glucuronyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:923]",null,null,-0.870012
CCDC124,coiled-coil domain containing 124 [Source:HGNC Symbol;Acc:HGNC:25171],null,null,-0.8701559
NME1,NME/NM23 nucleoside diphosphate kinase 1 [Source:HGNC Symbol;Acc:HGNC:7849],null,null,-0.87038153
LYSMD1,LysM domain containing 1 [Source:HGNC Symbol;Acc:HGNC:32070],null,null,-0.8704517
NEDD8,NEDD8 ubiquitin like modifier [Source:HGNC Symbol;Acc:HGNC:7732],null,null,-0.8705761
UCHL5,ubiquitin C-terminal hydrolase L5 [Source:HGNC Symbol;Acc:HGNC:19678],null,null,-0.87161076
PEMT,phosphatidylethanolamine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:8830],null,null,-0.87201065
MIEN1,migration and invasion enhancer 1 [Source:HGNC Symbol;Acc:HGNC:28230],null,null,-0.8724186
PCGF5,polycomb group ring finger 5 [Source:HGNC Symbol;Acc:HGNC:28264],null,null,-0.87292117
COX6A1,cytochrome c oxidase subunit 6A1 [Source:HGNC Symbol;Acc:HGNC:2277],null,null,-0.873187
JMJD6,"jumonji domain containing 6, arginine demethylase and lysine hydroxylase [Source:HGNC Symbol;Acc:HGNC:19355]",null,null,-0.873615
EBF1,EBF transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3126],null,null,-0.8736704
ENTPD8,ectonucleoside triphosphate diphosphohydrolase 8 [Source:HGNC Symbol;Acc:HGNC:24860],null,null,-0.87375206
GUCA2B,guanylate cyclase activator 2B [Source:HGNC Symbol;Acc:HGNC:4683],null,null,-0.8738682
SLFN12L,schlafen family member 12 like [Source:HGNC Symbol;Acc:HGNC:33920],null,null,-0.8741766
SP140,SP140 nuclear body protein [Source:HGNC Symbol;Acc:HGNC:17133],null,null,-0.87427056
GPSM1,G protein signaling modulator 1 [Source:HGNC Symbol;Acc:HGNC:17858],null,null,-0.87600833
CST6,cystatin E/M [Source:HGNC Symbol;Acc:HGNC:2478],null,null,-0.87602186
DPH5,diphthamide biosynthesis 5 [Source:HGNC Symbol;Acc:HGNC:24270],null,null,-0.8765406
TRIR,telomerase RNA component interacting RNase [Source:HGNC Symbol;Acc:HGNC:28424],null,null,-0.877001
ERICH1,glutamate rich 1 [Source:HGNC Symbol;Acc:HGNC:27234],null,null,-0.8771584
AICDA,activation induced cytidine deaminase [Source:HGNC Symbol;Acc:HGNC:13203],null,null,-0.877585
SAMD15,sterile alpha motif domain containing 15 [Source:HGNC Symbol;Acc:HGNC:18631],null,null,-0.87785435
SAT1,spermidine/spermine N1-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10540],null,null,-0.87814146
TMEM107,transmembrane protein 107 [Source:HGNC Symbol;Acc:HGNC:28128],null,null,-0.87896323
NUDT22,nudix hydrolase 22 [Source:HGNC Symbol;Acc:HGNC:28189],null,null,-0.87906504
GML,glycosylphosphatidylinositol anchored molecule like [Source:HGNC Symbol;Acc:HGNC:4375],null,null,-0.8796926
MRPL20,mitochondrial ribosomal protein L20 [Source:HGNC Symbol;Acc:HGNC:14478],null,null,-0.8804079
PAXX,PAXX non-homologous end joining factor [Source:HGNC Symbol;Acc:HGNC:27849],null,null,-0.8816889
FFAR1,free fatty acid receptor 1 [Source:HGNC Symbol;Acc:HGNC:4498],null,null,-0.8817625
MRPL34,mitochondrial ribosomal protein L34 [Source:HGNC Symbol;Acc:HGNC:14488],null,null,-0.88233846
COX7C,cytochrome c oxidase subunit 7C [Source:HGNC Symbol;Acc:HGNC:2292],null,null,-0.88291144
GTPBP6,GTP binding protein 6 (putative) [Source:HGNC Symbol;Acc:HGNC:30189],null,null,-0.88340145
TPRN,taperin [Source:HGNC Symbol;Acc:HGNC:26894],null,null,-0.88367945
NGDN,neuroguidin [Source:HGNC Symbol;Acc:HGNC:20271],null,null,-0.88378936
DHX58,DExH-box helicase 58 [Source:HGNC Symbol;Acc:HGNC:29517],null,null,-0.8838531
C4orf3,chromosome 4 open reading frame 3 [Source:HGNC Symbol;Acc:HGNC:19225],null,null,-0.8851823
LPCAT4,lysophosphatidylcholine acyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:30059],null,null,-0.8858334
MIIP,migration and invasion inhibitory protein [Source:HGNC Symbol;Acc:HGNC:25715],null,null,-0.88590556
NOL12,nucleolar protein 12 [Source:HGNC Symbol;Acc:HGNC:28585],null,null,-0.8874689
C10orf99,chromosome 10 open reading frame 99 [Source:HGNC Symbol;Acc:HGNC:31428],null,null,-0.8879254
CLK4,CDC like kinase 4 [Source:HGNC Symbol;Acc:HGNC:13659],null,null,-0.88845557
TBPL1,TATA-box binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:11589],null,null,-0.88992715
COX6B2,cytochrome c oxidase subunit 6B2 [Source:HGNC Symbol;Acc:HGNC:24380],null,null,-0.8918428
IDO1,"indoleamine 2,3-dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:6059]",null,null,-0.8924068
CLIC1,chloride intracellular channel 1 [Source:HGNC Symbol;Acc:HGNC:2062],null,null,-0.89258146
STAMBPL1,STAM binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:24105],null,null,-0.89329267
KIN,Kin17 DNA and RNA binding protein [Source:HGNC Symbol;Acc:HGNC:6327],null,null,-0.8935798
NR1H4,nuclear receptor subfamily 1 group H member 4 [Source:HGNC Symbol;Acc:HGNC:7967],null,null,-0.8939272
PHF1,PHD finger protein 1 [Source:HGNC Symbol;Acc:HGNC:8919],null,null,-0.894627
MAP9,microtubule associated protein 9 [Source:HGNC Symbol;Acc:HGNC:26118],null,null,-0.89478904
MCMDC2,minichromosome maintenance domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26368],null,null,-0.89537424
ALYREF,Aly/REF export factor [Source:HGNC Symbol;Acc:HGNC:19071],null,null,-0.89576364
CEP63,centrosomal protein 63 [Source:HGNC Symbol;Acc:HGNC:25815],null,null,-0.8966016
ADAP1,ArfGAP with dual PH domains 1 [Source:HGNC Symbol;Acc:HGNC:16486],null,null,-0.8967589
TACSTD2,tumor associated calcium signal transducer 2 [Source:HGNC Symbol;Acc:HGNC:11530],null,null,-0.8972821
COX7A2,cytochrome c oxidase subunit 7A2 [Source:HGNC Symbol;Acc:HGNC:2288],null,null,-0.8978074
WDYHV1,WDYHV motif containing 1 [Source:HGNC Symbol;Acc:HGNC:25490],null,null,-0.8978245
CCDC24,coiled-coil domain containing 24 [Source:HGNC Symbol;Acc:HGNC:28688],null,null,-0.8990687
BLOC1S2,biogenesis of lysosomal organelles complex 1 subunit 2 [Source:HGNC Symbol;Acc:HGNC:20984],null,null,-0.8994711
SRSF2,serine and arginine rich splicing factor 2 [Source:HGNC Symbol;Acc:HGNC:10783],null,null,-0.90014255
C3orf52,chromosome 3 open reading frame 52 [Source:HGNC Symbol;Acc:HGNC:26255],null,null,-0.9004447
DMAC1,distal membrane arm assembly complex 1 [Source:HGNC Symbol;Acc:HGNC:30536],null,null,-0.9008178
STX3,syntaxin 3 [Source:HGNC Symbol;Acc:HGNC:11438],null,null,-0.9008782
PPP2R3B,protein phosphatase 2 regulatory subunit B''beta [Source:HGNC Symbol;Acc:HGNC:13417],null,null,-0.9011998
EIF1,eukaryotic translation initiation factor 1 [Source:HGNC Symbol;Acc:HGNC:3249],null,null,-0.901894
TAT,tyrosine aminotransferase [Source:HGNC Symbol;Acc:HGNC:11573],null,null,-0.9019249
PCDHGC4,"protocadherin gamma subfamily C, 4 [Source:HGNC Symbol;Acc:HGNC:8717]",null,null,-0.90393895
SPRR2A,small proline rich protein 2A [Source:HGNC Symbol;Acc:HGNC:11261],null,null,-0.9042729
ERCC8,"ERCC excision repair 8, CSA ubiquitin ligase complex subunit [Source:HGNC Symbol;Acc:HGNC:3439]",null,null,-0.9044047
C19orf25,chromosome 19 open reading frame 25 [Source:HGNC Symbol;Acc:HGNC:26711],null,null,-0.9047568
CRB3,crumbs cell polarity complex component 3 [Source:HGNC Symbol;Acc:HGNC:20237],null,null,-0.905069
CCDC68,coiled-coil domain containing 68 [Source:HGNC Symbol;Acc:HGNC:24350],null,null,-0.9053484
POLB,DNA polymerase beta [Source:HGNC Symbol;Acc:HGNC:9174],null,null,-0.90680933
COX7B,cytochrome c oxidase subunit 7B [Source:HGNC Symbol;Acc:HGNC:2291],null,null,-0.9075615
STK19,serine/threonine kinase 19 [Source:HGNC Symbol;Acc:HGNC:11398],null,null,-0.9083619
RHOF,"ras homolog family member F, filopodia associated [Source:HGNC Symbol;Acc:HGNC:15703]",null,null,-0.909001
AURKAIP1,aurora kinase A interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24114],null,null,-0.9092146
TRMO,tRNA methyltransferase O [Source:HGNC Symbol;Acc:HGNC:30967],null,null,-0.91008276
RHOV,ras homolog family member V [Source:HGNC Symbol;Acc:HGNC:18313],null,null,-0.91041803
GPR137,G protein-coupled receptor 137 [Source:HGNC Symbol;Acc:HGNC:24300],null,null,-0.9112137
MDN1,midasin AAA ATPase 1 [Source:HGNC Symbol;Acc:HGNC:18302],null,null,-0.911508
RTEL1,regulator of telomere elongation helicase 1 [Source:HGNC Symbol;Acc:HGNC:15888],null,null,-0.9117539
PLK3,polo like kinase 3 [Source:HGNC Symbol;Acc:HGNC:2154],null,null,-0.9132456
MAPKAPK5,MAPK activated protein kinase 5 [Source:HGNC Symbol;Acc:HGNC:6889],null,null,-0.9133474
SLC35D2,solute carrier family 35 member D2 [Source:HGNC Symbol;Acc:HGNC:20799],null,null,-0.9135945
TMEM256,transmembrane protein 256 [Source:HGNC Symbol;Acc:HGNC:28618],null,null,-0.9137639
C11orf86,chromosome 11 open reading frame 86 [Source:HGNC Symbol;Acc:HGNC:34442],null,null,-0.9143934
PLAC9,placenta associated 9 [Source:HGNC Symbol;Acc:HGNC:19255],null,null,-0.9145732
HAAO,"3-hydroxyanthranilate 3,4-dioxygenase [Source:HGNC Symbol;Acc:HGNC:4796]",null,null,-0.915059
KCTD2,potassium channel tetramerization domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21294],null,null,-0.9156949
POLR2F,RNA polymerase II subunit F [Source:HGNC Symbol;Acc:HGNC:9193],null,null,-0.91609824
FAM3D,family with sequence similarity 3 member D [Source:HGNC Symbol;Acc:HGNC:18665],null,null,-0.9181822
PANK4,pantothenate kinase 4 (inactive) [Source:HGNC Symbol;Acc:HGNC:19366],null,null,-0.9186779
H2AC20,H2A clustered histone 20 [Source:HGNC Symbol;Acc:HGNC:4738],null,null,-0.9195524
TCTA,T cell leukemia translocation altered [Source:HGNC Symbol;Acc:HGNC:11692],null,null,-0.92015594
DUSP28,dual specificity phosphatase 28 [Source:HGNC Symbol;Acc:HGNC:33237],null,null,-0.9206807
PSENEN,"presenilin enhancer, gamma-secretase subunit [Source:HGNC Symbol;Acc:HGNC:30100]",null,null,-0.92190033
ID1,"inhibitor of DNA binding 1, HLH protein [Source:HGNC Symbol;Acc:HGNC:5360]",null,null,-0.92242885
LLPH,"LLP homolog, long-term synaptic facilitation factor [Source:HGNC Symbol;Acc:HGNC:28229]",null,null,-0.92283565
DGCR6L,DiGeorge syndrome critical region gene 6 like [Source:HGNC Symbol;Acc:HGNC:18551],null,null,-0.9229176
CRCP,CGRP receptor component [Source:HGNC Symbol;Acc:HGNC:17888],null,null,-0.92333835
C1orf35,chromosome 1 open reading frame 35 [Source:HGNC Symbol;Acc:HGNC:19032],null,null,-0.92375445
MUC17,"mucin 17, cell surface associated [Source:HGNC Symbol;Acc:HGNC:16800]",null,null,-0.9238083
CFAP298,cilia and flagella associated protein 298 [Source:HGNC Symbol;Acc:HGNC:1301],null,null,-0.9245338
RPL13A,ribosomal protein L13a [Source:HGNC Symbol;Acc:HGNC:10304],null,null,-0.92542464
BTG3,BTG anti-proliferation factor 3 [Source:HGNC Symbol;Acc:HGNC:1132],null,null,-0.92702174
ZNF653,zinc finger protein 653 [Source:HGNC Symbol;Acc:HGNC:25196],null,null,-0.9278701
CLK1,CDC like kinase 1 [Source:HGNC Symbol;Acc:HGNC:2068],null,null,-0.92793465
LSM7,"LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:20470]",null,null,-0.9281452
ZCCHC17,zinc finger CCHC-type containing 17 [Source:HGNC Symbol;Acc:HGNC:30246],null,null,-0.93049765
CSF2,colony stimulating factor 2 [Source:HGNC Symbol;Acc:HGNC:2434],null,null,-0.9320617
POMP,proteasome maturation protein [Source:HGNC Symbol;Acc:HGNC:20330],null,null,-0.9321283
DOK1,docking protein 1 [Source:HGNC Symbol;Acc:HGNC:2990],null,null,-0.93320954
RBMX2,RNA binding motif protein X-linked 2 [Source:HGNC Symbol;Acc:HGNC:24282],null,null,-0.9332624
ANGPTL8,angiopoietin like 8 [Source:HGNC Symbol;Acc:HGNC:24933],null,null,-0.93394357
NOSTRIN,nitric oxide synthase trafficking [Source:HGNC Symbol;Acc:HGNC:20203],null,null,-0.9356729
ZMYND12,zinc finger MYND-type containing 12 [Source:HGNC Symbol;Acc:HGNC:21192],null,null,-0.9369167
PIGY,phosphatidylinositol glycan anchor biosynthesis class Y [Source:HGNC Symbol;Acc:HGNC:28213],null,null,-0.9371325
NFKBIB,NFKB inhibitor beta [Source:HGNC Symbol;Acc:HGNC:7798],null,null,-0.9375416
PLEKHH3,"pleckstrin homology, MyTH4 and FERM domain containing H3 [Source:HGNC Symbol;Acc:HGNC:26105]",null,null,-0.937954
CXCL10,C-X-C motif chemokine ligand 10 [Source:HGNC Symbol;Acc:HGNC:10637],null,null,-0.9387322
IDNK,IDNK gluconokinase [Source:HGNC Symbol;Acc:HGNC:31367],null,null,-0.9391354
SNAI3,snail family transcriptional repressor 3 [Source:HGNC Symbol;Acc:HGNC:18411],null,null,-0.9397946
CNPY1,canopy FGF signaling regulator 1 [Source:HGNC Symbol;Acc:HGNC:27786],null,null,-0.9402853
EPS8L3,EPS8 like 3 [Source:HGNC Symbol;Acc:HGNC:21297],null,null,-0.9435789
SLC25A34,solute carrier family 25 member 34 [Source:HGNC Symbol;Acc:HGNC:27653],null,null,-0.9464753
MRPL58,mitochondrial ribosomal protein L58 [Source:HGNC Symbol;Acc:HGNC:5359],null,null,-0.9466262
NPAS3,neuronal PAS domain protein 3 [Source:HGNC Symbol;Acc:HGNC:19311],null,null,-0.9473255
RILP,Rab interacting lysosomal protein [Source:HGNC Symbol;Acc:HGNC:30266],null,null,-0.9476102
GUCA1B,guanylate cyclase activator 1B [Source:HGNC Symbol;Acc:HGNC:4679],null,null,-0.9478075
MED31,mediator complex subunit 31 [Source:HGNC Symbol;Acc:HGNC:24260],null,null,-0.9502529
STK25,serine/threonine kinase 25 [Source:HGNC Symbol;Acc:HGNC:11404],null,null,-0.9502925
RHOC,ras homolog family member C [Source:HGNC Symbol;Acc:HGNC:669],null,null,-0.9505651
THA1P,"threonine aldolase 1, pseudogene [Source:HGNC Symbol;Acc:HGNC:18004]",null,null,-0.95256525
